PO Number,PO Line,Cont Ind,Contract,Cont Type,Invoice Date,Invoice No,Vendor Reference,Date PO Created,Total Cost per Line,Freight Amt,Unit Price,Unit Price less Dist Fee,Dist Fee %,Dist Fee Amt,Qty Paid,MatGrp,U O M,Material Group Desc,Item No,Stock,Description,GL Acct,GL Acct Desc,Fund,Fund Ctr,Fund Ctr Desc,Div Node,Division Desc,Dept Node,Department Desc,Sub-Dept,Sub-Dept Desc,Cost Ctr,Recipient,Unloading Pt,WBS Element,Vendor No,Vendor Name,Vendor Mat Number,Manufacturer Part No,Manufacturer,Manufacturer Name,UNSPSC code,UNSPSC Desc,Purch Gp,Buyer Name,Case No,SQ Cart No,Req No,Req Line,PO Unit Price
4500171128,4,,,,11/10/2016,5109557881,1817566490,11/9/2016,19.74,0.00,9.87,9.70,0.0175,0.17,2.000,H17,BAG,Monitoring Supplies,11054,X,CUFF BP ADLT SM 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9912HP,MDS9912HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012271316,10,39.75
4500171129,3,,,,11/10/2016,5109557870,1817566498,11/9/2016,89.73,0.00,9.97,9.80,0.0175,0.17,9.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,HB,Hospital Buyer,,,0012271437,10,9.97
4500171139,22,,,,12/2/2016,5109575282,1818705716,11/9/2016,59.82,0.00,9.97,9.80,0.0175,0.17,6.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010656,INS One Day Surgery,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010656,ODSPREOPBUL,ODS PREOP,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012271501,22,9.97
4500171213,9,,,,12/2/2016,5109575285,1818705717,11/9/2016,29.91,0.00,9.97,9.80,0.0175,0.17,3.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010543,CNS Bn Marrow Procur,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,CNS0001F,CANCER,0001010543,BMPBONE,B075 BMP BONE PYXIS,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012271694,9,9.97
4500171295,7,,,,12/6/2016,5109577621,1818772608,11/10/2016,9.97,0.00,9.97,9.80,0.0175,0.17,1.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010515,WHS L&D Triage,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,WHS0001F,WOMEN'S HEALTH,0001010515,E5LDEXAM,B075 E5LD EXAM PYXIS,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012272073,9,9.97
4500171327,1,,,,12/6/2016,5109577610,1818772610,11/10/2016,9.97,0.00,9.97,9.80,0.0175,0.17,1.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010559,NRS Acute Dialysis,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010559,H7HEMOMAIN,H7HEMOMAIN PYXIS,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012272105,1,9.97
4500171351,22,,,,11/23/2016,5109568516,1818294080,11/10/2016,19.94,0.00,9.97,9.80,0.0175,0.17,2.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010554,CNS Infusion 4,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,CNS0001F,CANCER,0001010554,CI4176BULK,INFUSION 4,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012271797,1,9.97
4500171360,7,,,,12/6/2016,5109577617,1818772611,11/10/2016,59.82,0.00,9.97,9.80,0.0175,0.17,6.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010703,NRS MedOnc/Transp Un,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010703,E725BULK,B075 E725 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012272129,14,9.97
4500171360,8,X,MS3062,UMCSC,11/11/2016,5109559005,1817673884,11/10/2016,27.28,0.00,3.41,3.35,0.0175,0.06,8.000,H17,EA,Monitoring Supplies,91896,X,CUFF BP TMPKF TRMLN ADLT 13 31.8X8.5IN,0000532200,MEDICAL SUPPLIES,113,3010703,NRS MedOnc/Transp Un,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010703,E725BULK,B075 E725 BULK,,0000019665,MEDLINE INDUSTRIES INC,TLM39015H,39015,0000037933,WELCH ALLYN INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012272129,15,3.41
4500171362,5,,,,12/6/2016,5109577627,1818772624,11/10/2016,59.82,0.00,9.97,9.80,0.0175,0.17,6.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010686,NRS Medical Oncology,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010686,H7BULK,B075 H7 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012272131,11,9.97
4500171364,11,,,,12/6/2016,5109577626,1818772619,11/10/2016,59.82,0.00,9.97,9.80,0.0175,0.17,6.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010687,NRS Nephr/Surg Spec,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010687,H9BULK,H9 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012272133,12,9.97
4500171365,16,,,,12/6/2016,5109577630,1818772615,11/10/2016,39.88,0.00,9.97,9.80,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010690,NRS ENT/Ortho Sur Sp,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010690,F9BULK,F9 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012272134,6,9.97
4500171376,12,,,,12/6/2016,5109577616,1818772626,11/10/2016,159.52,0.00,9.97,9.80,0.0175,0.17,16.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010612,ERS Emergency Dept,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010612,ED103BULK,ED103 BASEMENT,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012272145,5,9.97
4500171385,1,,,,12/6/2016,5109577625,1818772617,11/10/2016,79.76,0.00,9.97,9.80,0.0175,0.17,8.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010514,WHS Labor/Delivery,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,WHS0001F,WOMEN'S HEALTH,0001010514,E5002BULK,E5 002 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012272189,20,9.97
4500171389,13,,,,11/11/2016,5109558991,1817642651,11/10/2016,59.82,0.00,9.97,9.80,0.0175,0.17,6.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012272315,10,9.97
4500171389,14,,,,11/11/2016,5109558991,1817642651,11/10/2016,39.48,0.00,9.87,9.70,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11054,X,CUFF BP ADLT SM 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9912HP,MDS9912HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012272316,10,9.87
4500171410,4,,,,12/6/2016,5109577614,1818772628,11/10/2016,59.82,0.00,9.97,9.80,0.0175,0.17,6.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010656,INS One Day Surgery,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010656,ODSPREOPBUL,ODS PREOP,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012272424,15,9.97
4500171545,16,,,,12/6/2016,5109577848,1818801792,11/11/2016,49.85,0.00,9.97,9.80,0.0175,0.17,5.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010693,NRS Stem Cell Transp,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010693,F7BULK,B075 F7 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012272797,15,9.97
4500171601,5,,,,12/6/2016,5109577852,1818803001,11/11/2016,39.88,0.00,9.97,9.80,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010512,WHS Antepartum,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,WHS0001F,WOMEN'S HEALTH,0001010512,A7BULK,B075 A7 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012272851,5,9.97
4500171608,10,,,,11/14/2016,5109559900,1817741741,11/11/2016,78.96,0.00,9.87,9.70,0.0175,0.17,8.000,H17,BAG,Monitoring Supplies,11054,X,CUFF BP ADLT SM 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010612,ERS Emergency Dept,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010612,ED103BULK,ED103 BASEMENT,,0000019665,MEDLINE INDUSTRIES INC,MDS9912HP,MDS9912HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012272858,8,9.87
4500171608,12,,,,12/6/2016,5109577814,1818803003,11/11/2016,239.28,0.00,9.97,9.80,0.0175,0.17,24.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010612,ERS Emergency Dept,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010612,ED103BULK,ED103 BASEMENT,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012272858,6,9.97
4500171610,29,,,,11/23/2016,5109568617,1818294081,11/11/2016,29.91,0.00,9.97,9.80,0.0175,0.17,3.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010687,NRS Nephr/Surg Spec,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010687,H9BULK,H9 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012272860,2,9.97
4500171618,3,,,,12/6/2016,5109577820,1818801795,11/11/2016,29.91,0.00,9.97,9.80,0.0175,0.17,3.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010514,WHS Labor/Delivery,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,WHS0001F,WOMEN'S HEALTH,0001010514,E5002BULK,E5 002 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012272868,1,9.97
4500171710,7,,,,11/14/2016,5109559851,1817770212,11/13/2016,157.92,0.00,9.87,9.70,0.0175,0.17,16.000,H17,BAG,Monitoring Supplies,11054,X,CUFF BP ADLT SM 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010612,ERS Emergency Dept,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010612,ED103BULK,ED103 BASEMENT,,0000019665,MEDLINE INDUSTRIES INC,MDS9912HP,MDS9912HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012273132,6,9.87
4500171710,10,,,,12/6/2016,5109577539,1818849260,11/13/2016,199.40,0.00,9.97,9.80,0.0175,0.17,20.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010612,ERS Emergency Dept,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010612,ED103BULK,ED103 BASEMENT,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012273132,4,9.97
4500171715,1,,,,12/6/2016,5109577275,1818849258,11/13/2016,39.88,0.00,9.97,9.80,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010686,NRS Medical Oncology,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010686,H7BULK,B075 H7 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012273137,5,9.97
4500171724,22,,,,11/23/2016,5109568621,1818294082,11/13/2016,29.91,0.00,9.97,9.80,0.0175,0.17,3.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010691,NRS Neuro/Neurosurg,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010691,H8BULK,B075 H8 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012273245,22,9.97
4500171725,11,,,,12/6/2016,5109577231,1818849254,11/13/2016,59.82,0.00,9.97,9.80,0.0175,0.17,6.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010689,NRS CV/Med Special,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010689,F8BULK,F8 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012273246,8,9.97
4500171754,1,,,,12/6/2016,5109577216,1818849253,11/13/2016,139.58,0.00,9.97,9.80,0.0175,0.17,14.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010659,INS Phase II Recov,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010659,PHASE 2BULK,PHASE2 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012273051,1,9.97
4500171758,7,,,,12/6/2016,5109577511,1818849263,11/13/2016,39.88,0.00,9.97,9.80,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010685,NRS Trauma/Surg Spec,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010685,F4ICUBULK,B075 F4 ICU,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012273271,31,9.97
4500171763,6,,,,12/6/2016,5109577282,1818849261,11/13/2016,79.76,0.00,9.97,9.80,0.0175,0.17,8.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010514,WHS Labor/Delivery,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,WHS0001F,WOMEN'S HEALTH,0001010514,E5002BULK,E5 002 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012273276,6,9.97
4500171892,9,,,,11/15/2016,5109560903,1817790737,11/14/2016,39.48,0.00,9.87,9.70,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11054,X,CUFF BP ADLT SM 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,MDS9912HP,MDS9912HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,WB,Janice Carter,,,0012273869,10,9.87
4500171894,3,,,,12/7/2016,5109579178,1818922770,11/14/2016,19.94,0.00,9.97,9.80,0.0175,0.17,2.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010513,WHS Perinatal Unit,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,WHS0001F,WOMEN'S HEALTH,0001010513,E622BULK,B075 E6 22 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012273670,1,9.97
4500171896,16,,,,11/15/2016,5109560894,1817822522,11/14/2016,29.61,0.00,9.87,9.70,0.0175,0.17,3.000,H17,BAG,Monitoring Supplies,11054,X,CUFF BP ADLT SM 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010703,NRS MedOnc/Transp Un,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010703,E725BULK,B075 E725 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9912HP,MDS9912HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012273728,2,9.87
4500171901,9,,,,12/7/2016,5109579162,1818922771,11/14/2016,59.82,0.00,9.97,9.80,0.0175,0.17,6.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010693,NRS Stem Cell Transp,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010693,F7BULK,B075 F7 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012273787,12,9.97
4500171903,18,,,,12/7/2016,5109579158,1818922773,11/14/2016,79.76,0.00,9.97,9.80,0.0175,0.17,8.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010694,NRS Med Specialties,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010694,F6BULK,B075 F6 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012273789,18,9.97
4500171904,20,,,,12/7/2016,5109579204,1818922777,11/14/2016,79.76,0.00,9.97,9.80,0.0175,0.17,8.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010697,NRS Med/Neuro ICU,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010697,E430ICUBULK,E430 ICU,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012273790,1,9.97
4500171906,9,,,,12/7/2016,5109579201,1818922778,11/14/2016,69.79,0.00,9.97,9.80,0.0175,0.17,7.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010704,NRS Hosp Medicine,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010704,H6046BULK,B075 H6 046,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012273792,9,9.97
